"Data","Otwarcie","Najwyzszy","Najnizszy","Zamkniecie","Wolumen","Stopy_zwrotu_1d","Stopy_zwrotu_5d"
"2002-11-21","8537.97","8683.3","8530.93","8668.06","733791424","1.0571053545242",""
"2002-11-22","8758.22","8819.6","8715.94","8772.56","682103616","0.52044384294768",""
"2002-11-25","8818.4","8956.48","8751.62","8944.44","656192768","0.84268078715226","3.0074254392184"
"2002-11-26","8943.57","8983.24","8749.88","8823.99","520090592","-0.5888147872298",""
"2002-11-27","8761.17","8927.04","8761.17","8875.88","472613792","0.25464147734235",""
"2002-11-28","8968.49","9185.68","8967.64","9176.78","657135616","1.4478898217273",""
"2002-11-29","9171.76","9294.1","9125.35","9215.56","651403392","0.18314107901909",""
"2002-12-02","9208.61","9251.82","9112.46","9174.47","477585216","-0.19407461497437","1.1027829758845"
"2002-12-03","9244.17","9320.11","9183.58","9205.11","536443008","0.14479977510432",""
"2002-12-04","9126.63","9126.63","8960.62","9006.73","528188992","-0.94618388000484",""
"2002-12-05","8968.63","9035.42","8907.35","8917.57","492858592","-0.43206167468012",""
"2002-12-06","8897.67","8907.15","8805.04","8863.26","489670400","-0.26530377560875",""
"2002-12-09","8836.68","8942.21","8798.56","8828.05","439849216","-0.17287050985016","-1.6716200650396"
"2002-12-10","8756.1","8869.26","8753.5","8804.52","481268192","-0.1159099918517",""
"2002-12-11","8855.87","8876.03","8725.32","8727.66","470391200","-0.38078650485255",""
"2002-12-12","8742.63","8754.81","8682.98","8708.69","363620608","-0.094498786411545",""
"2002-12-13","8694.23","8694.23","8496.29","8516.07","885691776","-0.97136088325431",""
"2002-12-16","8499.09","8570.43","8416.2","8450.94","445362816","-0.33342042631514","-1.8959765926853"
"2002-12-17","8525.15","8583.68","8487.2","8510.73","464156000","0.30617945784896",""
"2002-12-18","8468.43","8489.53","8310.42","8344.01","437481984","-0.85919969847594",""
"2002-12-19","8312.3","8411.76","8256.52","8387.57","483763392","0.22613417709116",""
"2002-12-20","8408.38","8421.91","8305.8","8406.88","493461408","0.099869065567466",""
"2002-12-24","8434.26","8556.58","8389.49","8512.37","510317792","0.54156441409195","0.3145474161236"
"2002-12-25","8502.11","8527.73","8455.63","8501.14","328678016","-0.05733241100831",""
"2002-12-26","8575.58","8706.48","8572.72","8700.1","292922400","1.0047076117786",""
"2002-12-27","8686.5","8714.05","8630.82","8714.05","326003808","0.0695803047347",""
"2002-12-30","8617.65","8617.65","8543.7","8578.95","168062800","-0.67859108575987",""
"2003-01-06","8669.89","8761.78","8669.89","8713.33","232615008","0.67500257128267","1.0133669910278"
"2003-01-07","8810.74","8829.06","8654.52","8656.5","480549792","-0.28418290187574",""
"2003-01-08","8614.41","8614.41","8491.49","8517.8","380133408","-0.70148948461616",""
"2003-01-09","8440.32","8498.03","8400.59","8497.93","394982400","-0.10142891639504",""
"2003-01-10","8563.38","8569.85","8378.18","8470.45","495221600","-0.14066661397584",""
"2003-01-14","8512.82","8569.8","8451.7","8553.06","462942592","0.4215035415551","-0.80626437530768"
"2003-01-15","8564.17","8612.13","8475.04","8611.75","597795392","0.29698950903506",""
"2003-01-16","8572.66","8619.84","8536.11","8609.17","591225600","-0.013013007106399",""
"2003-01-17","8566.81","8732.85","8562.13","8690.25","648807808","0.4070986707151",""
"2003-01-20","8639.04","8657.79","8495","8558.82","645672832","-0.6618377503355",""
"2003-01-21","8562.11","8755.35","8528.81","8708.58","641889600","0.75334529191684","0.7825827142251"
"2003-01-22","8680.57","8708.54","8568.66","8611.04","696631168","-0.48917391519493",""
"2003-01-23","8648.6","8794.97","8562.19","8790.92","796891776","0.89787212424595",""
"2003-01-24","8779.44","8825.67","8701.32","8731.65","773407232","-0.29380087637369",""
"2003-01-27","8656.5","8690.13","8588.63","8609.47","504887616","-0.6119902042618",""
"2003-01-28","8531.53","8582.93","8511.14","8525.39","508021184","-0.42621618289869","-0.92330905448316"
"2003-01-29","8529.67","8529.67","8304.05","8331.08","540654016","-1.0012950382811",""
"2003-01-30","8364.9","8407.15","8312.41","8316.81","536095616","-0.074452483462679",""
"2003-01-31","8291.95","8348.07","8237.03","8339.94","583234176","0.120614619576",""
"2003-02-03","8285.55","8511.87","8253.76","8500.79","506553408","0.82963614729937",""
"2003-02-04","8555.73","8579.41","8484.9","8484.9","596242176","-0.081255943450729","-0.20675269831909"
"2003-02-05","8425.19","8574.42","8423.93","8549.85","553700992","0.33117672156468",""
"2003-02-06","8562.28","8595.23","8451.2","8484.19","484900608","-0.33481096573842",""
"2003-02-07","8482.74","8517.45","8422.67","8448.16","383372800","-0.184825541639",""
"2003-02-10","8427.3","8502.36","8427.3","8484.93","376913792","0.18861333872939",""
"2003-02-12","8514.78","8676.53","8514.78","8664.17","658504576","0.9078701235535","0.90802367647014"
"2003-02-13","8644.85","8672.99","8550.48","8599.66","540752768","-0.32456838866412",""
"2003-02-14","8627","8771.63","8613.73","8701.92","714486208","0.51338052213927",""
"2003-02-17","8765.69","8821.31","8731.96","8771.89","628536192","0.34780906183977",""
"2003-02-18","8775.38","8794.4","8674.38","8692.97","611585216","-0.39249961126009",""
"2003-02-19","8756.61","8772.95","8667.17","8678.44","540626432","-0.072651561314299","0.071470022740533"
"2003-02-20","8626.44","8650.92","8575.66","8650.92","441356992","-0.1379369369573",""
"2003-02-21","8652.68","8685.42","8506.83","8513.54","456682208","-0.69521150078949",""
"2003-02-24","8503.98","8606.58","8489.03","8564.95","374840800","0.2614651149295",""
"2003-02-25","8475.55","8481.23","8324.7","8360.49","495549600","-1.0493100255787",""
"2003-02-26","8327.46","8429.17","8327.46","8356.81","408184384","-0.019120356986109","-1.6401137053821"
"2003-02-27","8344.08","8377.61","8266.97","8359.38","502865984","0.013353961964839",""
"2003-02-28","8429.98","8448.78","8332.41","8363.04","496881984","0.019010619625006",""
"2003-03-03","8397.15","8490.4","8357.42","8490.4","465136384","0.65639772232065",""
"2003-03-04","8474.84","8499.77","8414.51","8480.22","468741792","-0.052103203725762",""
"2003-03-05","8401.72","8493.61","8370.59","8472.62","569636608","-0.038939060164311","0.59772004002042"
"2003-03-06","8461.71","8509.43","8369.15","8369.15","593320576","-0.53363768087279",""
"2003-03-07","8296.54","8336.3","8144.12","8144.12","564456832","-1.1837187597408",""
"2003-03-10","8097.27","8112.87","7975.36","8042.26","539740992","-0.54660547805158",""
"2003-03-11","7970.86","8062.12","7862.43","7862.43","678628416","-0.98213174927268",""
"2003-03-12","7908.23","7998.01","7888.31","7943.04","505407616","0.44299576956967","-2.8030978983681"
"2003-03-13","7968.78","8003.18","7868.56","7868.56","408692800","-0.40914888124519",""
"2003-03-14","7912.34","8038.46","7912.34","8002.69","1037455616","0.73407331788267",""
"2003-03-17","8010.39","8018.32","7870.78","7871.64","412000000","-0.71707700244405",""
"2003-03-18","7975.25","8081.17","7954.46","7954.46","560000000","0.45454783344541",""
"2003-03-19","7956.44","8051.04","7824.82","8051.04","484000000","0.52412820784722","0.58652347548607"
"2003-03-20","8127.77","8287.09","8121.91","8195.05","546000000","0.76996232972996",""
"2003-03-24","8300.32","8451.05","8299.64","8435.07","580000000","1.2537083362551",""
"2003-03-25","8351.54","8377.17","8231.95","8238.76","482000000","-1.0226839229488",""
"2003-03-26","8257.34","8375.79","8257.34","8351.92","394000000","0.5924473945148",""
"2003-03-27","8351.94","8381.93","8323.74","8368.67","438000000","0.087011702400802","1.6804458399519"
"2003-03-28","8360.72","8360.72","8247.98","8280.16","438000000","-0.46177138857424",""
"2003-03-31","8240.1","8240.1","7950.96","7972.71","456000000","-1.6432761549746",""
"2003-04-01","7907.13","8019.47","7866.67","7986.72","544000000","0.076249180007141",""
"2003-04-02","8052.95","8069.85","7917.54","8069.85","518000000","0.44970031408835",""
"2003-04-03","8160.66","8178.24","7999.12","8017.75","534000000","-0.28129517902974","-1.8603932284831"
"2003-04-04","7999.9","8101.37","7966.39","8074.12","512000000","0.30426892688694",""
"2003-04-07","8123.94","8249.98","8077.46","8249.98","510000000","0.93576959760614",""
"2003-04-08","8200.25","8200.25","8071.39","8131.41","504000000","-0.62870362049948",""
"2003-04-09","8091.26","8159.5","8024.81","8057.61","576000000","-0.3959616429738",""
"2003-04-10","8028.8","8031","7941.05","7980.12","514000000","-0.41968210330931","-0.20430884228951"
"2003-04-11","7960.89","7974.22","7807.99","7816.49","654000000","-0.89976454360917",""
"2003-04-14","7830.94","7885.52","7693.46","7752.1","646000000","-0.35924102490516",""
"2003-04-15","7805.17","7906.19","7805.17","7838.83","608000000","0.48318796832407",""
"2003-04-16","7898.41","7934.69","7856.94","7879.49","634000000","0.22468626445251",""
"2003-04-17","7828.67","7851.09","7807.96","7821.9","484000000","-0.31858493255889","-0.86971626829663"
"2003-04-18","7866.07","7899.35","7863.92","7874.51","476000000","0.29112794903829",""
"2003-04-21","7889.42","7996.54","7852.95","7969.08","494000000","0.51846477894318",""
"2003-04-22","7946.95","7946.95","7747.86","7790.46","478000000","-0.9845084610111",""
"2003-04-23","7829.01","7895.6","7756.75","7793.38","520000000","0.016275063167979",""
"2003-04-24","7844.14","7937.86","7806.13","7854.57","514000000","0.3396561824671","0.18101551260545"
"2003-04-25","7806.21","7806.21","7660.62","7699.5","522000000","-0.86598911723596",""
"2003-04-28","7679.11","7685.36","7603.76","7607.88","460000000","-0.51988695118021",""
"2003-04-30","7694.93","7831.42","7694.93","7831.42","632000000","1.2576862052892",""
"2003-05-01","7804.03","7896.16","7745.69","7863.29","558000000","0.1763776987576",""
"2003-05-02","7862.62","7907.19","7792.2","7907.19","534000000","0.241788163725","0.28997599935565"
"2003-05-06","7995.49","8133.34","7995.49","8083.56","614000000","0.9580491720062",""
"2003-05-07","8126.86","8156","8061.81","8109.77","576000000","0.14058712211539",""
"2003-05-08","8072.67","8072.67","8019.33","8031.55","536000000","-0.42091700419174",""
"2003-05-09","8083.6","8152.16","8009.37","8152.16","650000000","0.6473327467938",""
"2003-05-12","8193.73","8236.83","8152.38","8221.12","586000000","0.36582926035115","1.6908812970748"
"2003-05-13","8253.67","8339.07","8190.26","8190.26","634000000","-0.16332987851185",""
"2003-05-14","8210.3","8271.47","8187.94","8244.91","556000000","0.28882306555801",""
"2003-05-15","8217.66","8217.66","8080.53","8123.4","672000000","-0.64480807001177",""
"2003-05-16","8127.13","8151.5","8087.24","8117.29","540000000","-0.032677668370259",""
"2003-05-19","8091.39","8098.74","7974.17","8039.13","636000000","-0.42020102862434","-0.9721935799602"
"2003-05-20","7986.81","8100.84","7962.37","8059.48","588000000","0.10979702488747",""
"2003-05-21","8060.9","8120.91","7983.08","8018.51","594000000","-0.22133467474289",""
"2003-05-22","8008.01","8072.76","7998.27","8051.66","614000000","0.17917523580576",""
"2003-05-23","8120.45","8219.87","8110.3","8184.76","642000000","0.71205216956951",""
"2003-05-26","8192.12","8262.81","8192.12","8227.32","476000000","0.22524402248129","1.0049337780011"
"2003-05-27","8195.85","8205.58","8106.9","8120.24","462000000","-0.56895240919317",""
"2003-05-28","8216.48","8311.84","8216.48","8234.18","488000000","0.60514911445478",""
"2003-05-29","8275.05","8383.93","8264.39","8375.36","620000000","0.7383127002249",""
"2003-05-30","8389.25","8461.73","8379.76","8424.51","772000000","0.25411666502761",""
"2003-06-02","8490.22","8602.22","8488.89","8547.17","770000000","0.62776918604588","1.65639525656"
"2003-06-03","8547.65","8605.54","8492.24","8564.49","650000000","0.087916461586068",""
"2003-06-04","8617.73","8671.56","8557.86","8557.86","678000000","-0.033632913226556",""
"2003-06-05","8651.97","8685.55","8606.95","8657.23","896000000","0.50137782584361",""
"2003-06-06","8685.4","8814.04","8633.3","8785.87","924000000","0.64058172035938",""
"2003-06-09","8790.03","8882.51","8747.67","8822.73","940000000","0.1818215870074","1.3780646815699"
"2003-06-10","8752.64","8807.26","8716.62","8789.09","698000000","-0.16590771582505",""
"2003-06-11","8834.46","9007.29","8834.46","8890.3","986000000","0.49725046731841",""
"2003-06-12","8979.86","9002.29","8893.31","8918.6","786000000","0.13802698856526",""
"2003-06-13","8941.79","9020.89","8891.18","8980.64","1260000000","0.30106012942475",""
"2003-06-16","8923.79","8924.46","8809.47","8839.83","532000000","-0.68633743938438","0.084092430098994"
"2003-06-17","8944.35","9062.38","8944.35","9033","778000000","0.93880971166153",""
"2003-06-18","9089.7","9188.95","9081.31","9092.97","750000000","0.28737480102627",""
"2003-06-19","9118.18","9140.76","9001.95","9110.51","696000000","0.083693091321408",""
"2003-06-20","9034","9122","9032","9120","813828544","0.045214917251764",""
"2003-06-23","9112.56","9172.53","9074.37","9137.14","951634432","0.081544092960104","1.4366366142211"
"2003-06-24","9060.43","9074.66","8895.82","8919.26","748956288","-1.0481455290868",""
"2003-06-25","8899.81","8977.69","8899.81","8932.26","736725184","0.063253204912189",""
"2003-06-26","8931.42","8941.46","8846.75","8923.41","684652800","-0.043050823403162",""
"2003-06-27","9014.59","9132.95","9014.59","9104.06","918654336","0.87042634813053",""
"2003-06-30","9119.59","9140.71","9076.62","9083.11","974293056","-0.10005375679807","-0.25757055624528"
"2003-07-01","9097.61","9285.53","9078.74","9278.49","1072505344","0.92427303221518",""
"2003-07-02","9353.77","9592.24","9353.77","9592.24","1259601408","1.444273235453",""
"2003-07-03","9702.69","9896.64","9503.14","9624.8","1457538816","0.14716774136089",""
"2003-07-04","9530.57","9637.66","9483.01","9547.73","788227776","-0.34915846794676",""
"2003-07-07","9589.19","9839.9","9589.19","9795.16","971814336","1.1111405308041","3.2776960718864"
"2003-07-08","9899.87","10027.6","9856.04","9898.72","1176566784","0.45675053470906",""
"2003-07-09","9894.79","9990.95","9813.29","9990.95","891363904","0.40277457759645",""
"2003-07-10","9959.42","10070.11","9926.04","9955.62","1009616000","-0.15384740425376",""
"2003-07-11","9849.15","9851.68","9600.96","9635.35","953832448","-1.4200816654184",""
"2003-07-14","9713.96","9798.44","9660.54","9755.63","646750464","0.5387825705659","-0.17562138680077"
"2003-07-15","9839.21","9909.65","9741.39","9751","820507456","-0.020616410820039",""
"2003-07-16","9806.57","9823.59","9639.31","9735.97","691187648","-0.066992943052262",""
"2003-07-17","9659.3","9659.3","9495.99","9498.86","678949632","-1.0707740183849",""
"2003-07-18","9468.12","9591.62","9460.28","9527.73","669258688","0.13179546429409",""
"2003-07-22","9501.59","9541.05","9406.49","9485.97","560139072","-0.19076946334441","-1.2173573713075"
"2003-07-23","9574.55","9631.26","9565.68","9615.34","880023744","0.58828987368026",""
"2003-07-24","9635.06","9718.38","9606.1","9671","752690112","0.25067377194392",""
"2003-07-25","9652.44","9692.4","9569.87","9648.01","693102912","-0.10336383543565",""
"2003-07-28","9750.2","9846.19","9737.15","9839.91","675235968","0.85533812723175",""
"2003-07-29","9895.71","9932.18","9822.72","9834.31","764260096","-0.024723207978136","1.5662147294421"
"2003-07-30","9811.6","9821.28","9632.66","9632.66","828698240","-0.89976626830604",""
"2003-07-31","9616.33","9646.21","9507.39","9563.21","769931328","-0.31425388244174",""
"2003-08-01","9646.66","9652.19","9520.14","9611.67","842517184","0.21951590205958",""
"2003-08-04","9538.94","9538.94","9452.79","9452.79","644719808","-0.72388417800431",""
"2003-08-05","9456.82","9459.16","9304.71","9382.58","779914496","-0.32377337743438","-2.0421618041269"
"2003-08-06","9296.65","9375.43","9287.39","9323.91","682124800","-0.27242032898698",""
"2003-08-07","9324.58","9334.56","9224.05","9265.56","645519296","-0.27264000796288",""
"2003-08-08","9256.69","9367.64","9251.73","9327.53","740216640","0.2894981813182",""
"2003-08-11","9349.05","9498.15","9332.47","9487.8","500675904","0.73988667880818",""
"2003-08-12","9547.58","9620.21","9517.14","9564.81","604603136","0.35108260956393","0.83540713274044"
"2003-08-13","9637.93","9762.16","9637.93","9752.75","681784448","0.84507443285918",""
"2003-08-14","9730.63","9924.69","9678.99","9913.47","947418944","0.7098604929905",""
"2003-08-15","9945.3","10038.09","9854.27","9863.47","954650944","-0.21959686746874",""
"2003-08-18","9933.55","10048.92","9933.55","10032.97","850558656","0.73997856486726",""
"2003-08-19","10143.31","10241.94","10131.21","10174.1","1178494080","0.60664882979347","2.6819654530417"
"2003-08-20","10201.21","10334.29","10164.42","10292.06","1074746112","0.50063074238535",""
"2003-08-21","10245.96","10377.39","10202.72","10362.69","1085205248","0.29701970557872",""
"2003-08-22","10374.22","10378.13","10262.27","10281.17","906116800","-0.34299661197252",""
"2003-08-25","10264.61","10331.27","10205.25","10276.64","623742208","-0.019139723879772",""
"2003-08-26","10208.56","10356.76","10171.17","10332.57","872121088","0.23572131104965","0.67123542316142"
"2003-08-27","10349.64","10415.53","10272.96","10308.99","1015213568","-0.09922378287193",""
"2003-08-28","10326.58","10356.42","10189.8","10225.22","849746496","-0.35434575350068",""
"2003-08-29","10315.26","10362.85","10282.51","10343.55","857725248","0.4996957327727",""
"2003-09-01","10399.53","10670.18","10381.98","10670.18","1003545216","1.3502127652611",""
"2003-09-02","10668.58","10748.76","10616.61","10690.08","1025248064","0.080920950309357","1.4772599119706"
"2003-09-03","10782.1","10813.59","10601.48","10715.69","937280896","0.10391858819669",""
"2003-09-04","10751.53","10783.68","10646.95","10646.95","905011264","-0.27949266308811",""
"2003-09-05","10700.83","10707.75","10592.93","10650.77","737043840","0.015579178791538",""
"2003-09-08","10584.36","10725.54","10562.78","10683.76","616808832","0.13431171324064",""
"2003-09-09","10766.47","10927.62","10765.04","10922.04","931288832","0.9579639260537","0.93228074319446"
"2003-09-10","10872.43","10938.3","10839.21","10856.32","894140416","-0.26211266586234",""
"2003-09-11","10742.49","10749.01","10540.28","10546.33","710441728","-1.2581279566899",""
"2003-09-12","10656.93","10751.43","10613.7","10712.81","1258232320","0.68020459289775",""
"2003-09-16","10786.33","10887.03","10758.33","10887.03","929259648","0.70060172207415",""
"2003-09-17","11008.63","11099.06","10964.99","10990.11","1156544128","0.40926196464996","0.26982765706956"
"2003-09-18","10936.53","11067.62","10869.69","11033.32","873089344","0.17041749302911",""
"2003-09-19","11123.73","11160.19","10938.42","10938.42","1153769856","-0.3751619364343",""
"2003-09-22","10858.09","10858.09","10412.2","10475.1","1216795904","-1.8796417236311",""
"2003-09-24","10526.89","10672.54","10367.17","10502.29","1157862272","0.11258286732327",""
"2003-09-25","10350.03","10371.69","10225.48","10310.04","936298304","-0.80236560762578","-2.7741689073388"
"2003-09-26","10217.23","10366.21","10213.75","10318.44","733208832","0.035369293807616",""
"2003-09-29","10303.26","10309.17","10148.36","10229.57","593419712","-0.37566646367423",""
"2003-09-30","10294.75","10420.76","10219.05","10219.05","589533696","-0.04468544432528",""
"2003-10-01","10232.57","10361.24","10173.54","10361.24","807111296","0.60012094084607",""
"2003-10-02","10476.58","10620.62","10465.89","10593.53","1162534912","0.96289673212417","1.1780350587784"
"2003-10-03","10618.08","10726.92","10583.51","10709.29","1138729728","0.47199783008495",""
"2003-10-06","10813.56","10905.19","10719.91","10740.14","1059439424","0.12492634074782",""
"2003-10-07","10761.71","10820.33","10697.83","10820.33","661861184","0.32305636278797",""
"2003-10-08","10757.62","10797.8","10511.42","10542.2","750402944","-1.1309255029529",""
"2003-10-09","10550.41","10598.96","10485.6","10531.44","663317888","-0.044349329601982","-0.2552942989341"
"2003-10-10","10569.72","10852.42","10569.72","10786.04","1040980736","1.0374268711701",""
"2003-10-14","10873.3","11031.73","10863.06","10966.43","963894528","0.72032442816183",""
"2003-10-15","10997.61","10997.61","10856.42","10899.95","1077244032","-0.26407650571213",""
"2003-10-16","10917.47","11025.15","10831.76","11025.15","1141364096","0.49600011086101",""
"2003-10-17","11057.22","11112.29","10977.9","11037.89","959709248","0.050155484596852","2.0398303890776"
"2003-10-20","10988.48","11210.94","10875.27","11161.71","1094198528","0.48446729119822",""
"2003-10-21","11234.31","11238.63","10996.54","11031.52","1057729920","-0.50953779309698",""
"2003-10-22","11060.55","11060.85","10883.77","10889.62","825363584","-0.5622631648488",""
"2003-10-23","10754.01","10754.01","10304.29","10335.16","969829824","-2.2695520660083",""
"2003-10-24","10402.67","10480.53","10186.77","10335.7","801377728","0.0022690785026009","-2.8546166542533"
"2003-10-27","10360.86","10483.34","10349.76","10454.12","591400704","0.49475857669974",""
"2003-10-28","10490.29","10592.05","10456.85","10561.01","612824384","0.44179729080399",""
"2003-10-29","10653.54","10791.75","10653.54","10739.22","817870656","0.72672854314985",""
"2003-10-30","10702.94","10761.62","10638.89","10695.56","745367744","-0.17692109088675",""
"2003-10-31","10708.04","10774.11","10521.4","10559.59","642807424","-0.55564723110681","0.93071608866002"
"2003-11-04","10693.66","10869.35","10693.66","10847.97","779986624","1.1701419427525",""
"2003-11-05","10816.23","10837.54","10668.39","10837.54","794805120","-0.04177620720502",""
"2003-11-06","10825.14","10825.14","10537.13","10552.3","875158400","-1.1583583785454",""
"2003-11-07","10583.12","10641.5","10479.25","10628.98","676969792","0.31444602360241",""
"2003-11-10","10592.35","10617.98","10481.07","10504.54","638046272","-0.51145507172779","-0.2270016911233"
"2003-11-11","10407.8","10407.8","10112.1","10207.04","905506560","-1.2477222431728",""
"2003-11-12","10252.57","10328.91","10155.64","10226.22","696888320","0.081531489437699",""
"2003-11-13","10345.21","10431.41","10277.54","10337.67","638827200","0.47075328571628",""
"2003-11-14","10338.2","10354.84","10164.12","10167.06","797365440","-0.72272779519089",""
"2003-11-17","10077.88","10077.88","9756.5","9786.83","758983488","-1.655334194823","-3.0734994580328"
"2003-11-18","9790.92","9906.88","9678.78","9897.05","805444672","0.48637197641911",""
"2003-11-19","9804.09","9804.7","9614.6","9614.6","711668672","-1.2574543505279",""
"2003-11-20","9722.07","9883.89","9653.76","9865.7","746562752","1.1196684307741",""
"2003-11-21","9804.44","9888.93","9758.34","9852.83","685985408","-0.056691556376495",""
"2003-11-25","9976.13","10064.45","9959.51","9960.2","643095808","0.47070695393656","0.76260145422536"
"2003-11-26","9965.54","10161.79","9965.54","10144.83","588426752","0.79767147168254",""
"2003-11-27","10155.28","10173.6","10075.23","10163.38","509648672","0.079338995212678",""
"2003-11-28","10144.43","10144.43","10033.47","10100.57","476641888","-0.26922809981818",""
"2003-12-01","10006.13","10439","9911.92","10403.27","666563328","1.2823987263346",""
"2003-12-02","10452.64","10552.35","10373.95","10410.15","686345664","0.028711726802442","1.9188928202141"
"2003-12-03","10412.24","10485.47","10326.39","10326.39","583280064","-0.3508464154574",""
"2003-12-04","10341.71","10449.54","10339.89","10429.99","683711616","0.43353688801696",""
"2003-12-05","10406.47","10456.78","10333.64","10373.46","578662528","-0.23602553892759",""
"2003-12-08","10281.25","10293.74","10013.59","10045.34","602312448","-1.3958995948835",""
"2003-12-09","10107.26","10158.65","10004.71","10124.28","601707520","0.3399506926932","-1.2092839685583"
"2003-12-10","10053.17","10053.17","9859","9910.56","600653312","-0.926595247027",""
"2003-12-11","9972.58","10088.11","9951.34","10075.14","589197056","0.71528944773463",""
"2003-12-12","10139.69","10228.22","10085.85","10169.66","979012288","0.40553438613151",""
"2003-12-15","10308.34","10490.77","10308.34","10490.77","710238592","1.3500932152397",""
"2003-12-16","10352.04","10352.04","10222.88","10271.6","582703168","-0.91692670296172","0.62739509911714"
"2003-12-17","10276.19","10280.08","10058.34","10092.64","620032640","-0.76333161789582",""
"2003-12-18","10096.8","10173.68","10073.26","10104","575900864","0.048855510963251",""
"2003-12-19","10215.71","10305.81","10213.21","10284.54","622393536","0.76915340858681",""
"2003-12-22","10248.81","10386.44","10248.62","10372.51","539885760","0.36989905656485",""
"2003-12-24","10397.86","10400.25","10326.17","10371.27","548935168","-0.0051921603314456","0.41938419788764"
"2003-12-25","10347.75","10367.68","10311.6","10365.35","447400032","-0.024796938003544",""
"2003-12-26","10367.13","10417.41","10336.08","10417.41","553832896","0.21757858935038",""
"2003-12-29","10454.69","10574.94","10454.69","10500.62","523506720","0.34551852590347",""
"2003-12-30","10617.62","10681.28","10609.58","10676.64","392658048","0.72196568555446",""
"2004-01-05","10787.83","10862.35","10785.87","10825.17","439675232","0.60001260773709","1.8602784705419"
"2004-01-06","10918.48","10945.3","10790.6","10813.99","767314816","-0.044876166539756",""
"2004-01-07","10835.9","10852.06","10710.3","10757.82","648821440","-0.22616902504384",""
"2004-01-08","10760.98","10888.61","10727.8","10837.65","803072000","0.32108480538986",""
"2004-01-09","10932.34","11008.56","10861.28","10965.05","950714560","0.50754949370633",""
"2004-01-13","10965.61","10965.61","10790.41","10849.68","803860352","-0.45936870655408","0.098220400958514"
"2004-01-14","10797.7","10883.24","10730.45","10863","827639552","0.053285022619388",""
"2004-01-15","10855.2","10881.77","10665.15","10665.15","856510272","-0.798281157362",""
"2004-01-16","10719.19","10857.2","10715.25","10857.2","725195008","0.77508700578965",""
"2004-01-19","10937.46","11044.31","10916.99","11036.33","904817856","0.71068399257702",""
"2004-01-20","11055.01","11193.64","10979.25","11103.1","881669312","0.26195733561754","1.0027321992416"
"2004-01-21","11056.14","11163.62","11002.39","11002.39","832616576","-0.39572160476287",""
"2004-01-22","11060.31","11115.13","10997.45","11000.7","754434048","-0.0066714054785888",""
"2004-01-23","11001.87","11139.39","10937.48","11069.01","776816896","0.26884585975091",""
"2004-01-26","11004.44","11013.37","10872.79","10972.6","748742976","-0.37992322722952",""
"2004-01-27","11049.12","11075.3","10916.51","10928.03","631768896","-0.17676689466042","-0.69023727238049"
"2004-01-28","10844.58","10901.45","10799.54","10852.47","641137728","-0.30132846076271",""
"2004-01-29","10755.37","10786.21","10666.55","10779.44","679269056","-0.29323944590646",""
"2004-01-30","10761.83","10838.4","10729.38","10783.61","621992704","0.016797327021107",""
"2004-02-02","10784.93","10861.97","10765.38","10776.73","678618304","-0.02771705953536",""
"2004-02-03","10787.32","10800.78","10507.93","10641.92","804167936","-0.54670123691926","-1.1521888761027"
"2004-02-04","10614.73","10627.26","10418.77","10447.25","822287616","-0.80180024330813",""
"2004-02-05","10377.9","10478.41","10374.9","10464.6","678536704","0.072064508782814",""
"2004-02-06","10484.43","10502.35","10399.4","10460.92","576097984","-0.01527516362681",""
"2004-02-09","10533.4","10595.94","10359.17","10402.61","672580736","-0.24275640004521",""
"2004-02-10","10418.18","10460.4","10299.43","10365.4","613411840","-0.15562506917067","-1.143392367368"
"2004-02-12","10450.37","10557.01","10449.7","10459.26","699003904","0.39148928337931",""
"2004-02-13","10436.69","10572.62","10413.06","10557.69","600308352","0.40679469093495",""
"2004-02-16","10566.02","10617.7","10534.41","10548.72","660733632","-0.036914110331506",""
"2004-02-17","10556.18","10721.31","10529.26","10701.13","814510464","0.62298752236889",""
"2004-02-18","10759.48","10798.15","10676.81","10676.81","678249344","-0.098812573674477","1.2855448126772"
"2004-02-19","10745.4","10813.06","10723.43","10753.8","636648128","0.3120440902855",""
"2004-02-20","10743.8","10765.79","10676.21","10720.69","558188544","-0.1339217060831",""
"2004-02-23","10745.05","10893.43","10736.44","10868.96","650211584","0.59652523512739",""
"2004-02-24","10821.97","10856.56","10629.72","10644.13","617945664","-0.90778203819954",""
"2004-02-25","10626.64","10727.47","10617.86","10658.73","554572608","0.059529100116618","-0.073605318753125"
"2004-02-26","10734.33","10815.29","10690.95","10815.29","536161088","0.63327079722247",""
"2004-02-27","10852.75","11069.28","10851.77","11041.92","865326976","0.90064272454252",""
"2004-03-01","11112.68","11329","11096.68","11271.12","1068797184","0.89224773004575",""
"2004-03-02","11344.83","11386.48","11282.49","11361.51","1031210560","0.34689814605263",""
"2004-03-03","11365.72","11430.01","11320","11351.92","1197325056","-0.036673319079856","2.7363860787835"
"2004-03-04","11341.98","11480.84","11336.97","11401.79","1415088896","0.19037159647747",""
"2004-03-05","11476.49","11537.29","11411.66","11537.29","1216735104","0.51307713074877",""
"2004-03-08","11578.02","11643.37","11502.86","11502.86","1290316160","-0.1297975068926",""
"2004-03-09","11460.6","11532.04","11439.04","11532.04","908640960","0.11003060365481",""
